country_context,sector,standardized_role,wage_floor_proxy_usd_month,automation_exposure_score,youth_neet_rate_pct,internet_penetration_pct,youth_literacy_rate_pct,informal_employment_pct,youth_unemployment_signal,sector_growth_signal,digital_readiness_signal,education_quality_signal,informality_signal,value_type,source_dataset,source_url_or_note,year,data_quality_flag,official_country_min_wage_value,official_country_min_wage_currency,official_country_min_wage_year,official_country_min_wage_note,official_country_min_wage_source,official_country_min_wage_source_url,official_occupation_monthly_earnings_value,official_occupation_monthly_earnings_currency,official_occupation_monthly_earnings_year,official_occupation_group,official_occupation_quality_note,official_occupation_note,official_occupation_source,official_occupation_source_url
Philippines,Information & Analytics,Data Analyst,520.0,0.55,12.362,67.26300914,99.77,,"Philippines youth NEET 12.36% (World Bank API / ILOSTAT LFS, 2023)","Junior analytics demand is growing unevenly through fintech, shared services, and formal employers.","Internet use 67.26% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.77% (World Bank API / UNESCO UIS, 2022); credentials still under-signal practical competencies",Entry analytics pathways are largely formal and degree-filtered.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 12.362 (2023): https://api.worldbank.org/v2/country/PH/indicator/SL.UEM.NEET.ZS?format=json | Internet 67.26300914 (2024): https://api.worldbank.org/v2/country/PH/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.77 (2022): https://api.worldbank.org/v2/country/PH/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 602.207 [Occupation (ISCO-08): 2. Professionals] (Currency: U.S. dollars, 2023) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 602.207 [Occupation (ISCO-08): 2. Professionals] (Currency: U.S. dollars, 2023) | Youth NEET (% of youth) = 12.36 (2023) [SL.UEM.NEET.ZS, World Bank API, PHL] | Internet penetration (% of population) = 67.26 (2024) [IT.NET.USER.ZS, World Bank API, PHL] | Youth literacy 15-24 (%) = 99.77 (2022) [SE.ADT.1524.LT.ZS, World Bank API, PHL] | GDP per capita (current US$) = 3984.83 (2024) [NY.GDP.PCAP.CD, World Bank API, PHL]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,144.91,Currency: U.S. dollars,2024.0,Type of minimum wage: Regional (lowest provincial rate in non-agriculture) | Currency: PHL - Philippine peso (PHP) | ILO calculation: Daily figure multiplied by 6 days and 4.33 weeks,ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,602.207,Currency: U.S. dollars,2023.0,Occupation (ISCO-08): 2. Professionals,direct_major_group_usd,Currency: PHL - Philippine peso (PHP),LFS - Labour Force Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Philippines,Financial Services,Finance Operations Associate,450.0,0.98,12.362,67.26300914,99.77,,"Philippines youth NEET 12.36% (World Bank API / ILOSTAT LFS, 2023)","Formal finance pathways still exist, but access remains filtered by credentials and software fluency.","Internet use 67.26% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.77% (World Bank API / UNESCO UIS, 2022); credentials still under-signal practical competencies",Finance operations is comparatively formal and strongly credential-screened.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 12.362 (2023): https://api.worldbank.org/v2/country/PH/indicator/SL.UEM.NEET.ZS?format=json | Internet 67.26300914 (2024): https://api.worldbank.org/v2/country/PH/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.77 (2022): https://api.worldbank.org/v2/country/PH/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 422.121 [Occupation (ISCO-08): 3. Technicians and associate professionals] (Currency: U.S. dollars, 2023) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 422.121 [Occupation (ISCO-08): 3. Technicians and associate professionals] (Currency: U.S. dollars, 2023) | Youth NEET (% of youth) = 12.36 (2023) [SL.UEM.NEET.ZS, World Bank API, PHL] | Internet penetration (% of population) = 67.26 (2024) [IT.NET.USER.ZS, World Bank API, PHL] | Youth literacy 15-24 (%) = 99.77 (2022) [SE.ADT.1524.LT.ZS, World Bank API, PHL] | GDP per capita (current US$) = 3984.83 (2024) [NY.GDP.PCAP.CD, World Bank API, PHL]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,144.91,Currency: U.S. dollars,2024.0,Type of minimum wage: Regional (lowest provincial rate in non-agriculture) | Currency: PHL - Philippine peso (PHP) | ILO calculation: Daily figure multiplied by 6 days and 4.33 weeks,ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,422.121,Currency: U.S. dollars,2023.0,Occupation (ISCO-08): 3. Technicians and associate professionals,direct_major_group_usd,Currency: PHL - Philippine peso (PHP),LFS - Labour Force Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Philippines,Microenterprise,Microenterprise Operator,260.0,0.1,12.362,67.26300914,99.77,,"Philippines youth NEET 12.36% (World Bank API / ILOSTAT LFS, 2023)",Phone-first commerce and small-scale trading remain durable entry pathways for youth.,"Internet use 67.26% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.77% (World Bank API / UNESCO UIS, 2022); credentials still under-signal practical competencies",Small-enterprise and own-account work remain heavily informal in this pathway.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 12.362 (2023): https://api.worldbank.org/v2/country/PH/indicator/SL.UEM.NEET.ZS?format=json | Internet 67.26300914 (2024): https://api.worldbank.org/v2/country/PH/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.77 (2022): https://api.worldbank.org/v2/country/PH/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 265.455 [Occupation (ISCO-08): 5. Service and sales workers] (Currency: U.S. dollars, 2023) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 265.455 [Occupation (ISCO-08): 5. Service and sales workers] (Currency: U.S. dollars, 2023) | Youth NEET (% of youth) = 12.36 (2023) [SL.UEM.NEET.ZS, World Bank API, PHL] | Internet penetration (% of population) = 67.26 (2024) [IT.NET.USER.ZS, World Bank API, PHL] | Youth literacy 15-24 (%) = 99.77 (2022) [SE.ADT.1524.LT.ZS, World Bank API, PHL] | GDP per capita (current US$) = 3984.83 (2024) [NY.GDP.PCAP.CD, World Bank API, PHL]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,144.91,Currency: U.S. dollars,2024.0,Type of minimum wage: Regional (lowest provincial rate in non-agriculture) | Currency: PHL - Philippine peso (PHP) | ILO calculation: Daily figure multiplied by 6 days and 4.33 weeks,ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,265.455,Currency: U.S. dollars,2023.0,Occupation (ISCO-08): 5. Service and sales workers,direct_major_group_usd,Currency: PHL - Philippine peso (PHP),LFS - Labour Force Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Philippines,Digital Services,Device Repair Technician,300.0,0.22,12.362,67.26300914,99.77,,"Philippines youth NEET 12.36% (World Bank API / ILOSTAT LFS, 2023)",Device servicing remains a reachable urban and peri-urban entry pathway as smartphone dependence rises.,"Internet use 67.26% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.77% (World Bank API / UNESCO UIS, 2022); credentials still under-signal practical competencies",Repair work is often split between informal neighborhood service and small formal shops.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 12.362 (2023): https://api.worldbank.org/v2/country/PH/indicator/SL.UEM.NEET.ZS?format=json | Internet 67.26300914 (2024): https://api.worldbank.org/v2/country/PH/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.77 (2022): https://api.worldbank.org/v2/country/PH/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 278.121 [Occupation (ISCO-08): 7. Craft and related trades workers] (Currency: U.S. dollars, 2023) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 278.121 [Occupation (ISCO-08): 7. Craft and related trades workers] (Currency: U.S. dollars, 2023) | Youth NEET (% of youth) = 12.36 (2023) [SL.UEM.NEET.ZS, World Bank API, PHL] | Internet penetration (% of population) = 67.26 (2024) [IT.NET.USER.ZS, World Bank API, PHL] | Youth literacy 15-24 (%) = 99.77 (2022) [SE.ADT.1524.LT.ZS, World Bank API, PHL] | GDP per capita (current US$) = 3984.83 (2024) [NY.GDP.PCAP.CD, World Bank API, PHL]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,144.91,Currency: U.S. dollars,2024.0,Type of minimum wage: Regional (lowest provincial rate in non-agriculture) | Currency: PHL - Philippine peso (PHP) | ILO calculation: Daily figure multiplied by 6 days and 4.33 weeks,ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,278.121,Currency: U.S. dollars,2023.0,Occupation (ISCO-08): 7. Craft and related trades workers,direct_major_group_usd,Currency: PHL - Philippine peso (PHP),LFS - Labour Force Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Colombia,Digital Services,Device Repair Technician,260.0,0.22,21.982,79.34543299,98.9599990844727,,"Colombia youth NEET 21.98% (World Bank API / ILOSTAT LFS, 2025)",Device servicing remains a reachable urban and peri-urban entry pathway as smartphone dependence rises.,"Internet use 79.35% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 98.96% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Repair work is often split between informal neighborhood service and small formal shops.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 21.982 (2025): https://api.worldbank.org/v2/country/CO/indicator/SL.UEM.NEET.ZS?format=json | Internet 79.34543299 (2024): https://api.worldbank.org/v2/country/CO/indicator/IT.NET.USER.ZS?format=json | Youth literacy 98.9599990844727 (2024): https://api.worldbank.org/v2/country/CO/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 319.063 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 881.941 [Occupation (ISCO-08): 7. Craft and related trades workers] (Currency: 2021 PPP $, 2025) | ILOSTAT min wage 319.063 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 881.941 [Occupation (ISCO-08): 7. Craft and related trades workers] (Currency: 2021 PPP $, 2025) | Youth NEET (% of youth) = 21.98 (2025) [SL.UEM.NEET.ZS, World Bank API, COL] | Internet penetration (% of population) = 79.35 (2024) [IT.NET.USER.ZS, World Bank API, COL] | Youth literacy 15-24 (%) = 98.96 (2024) [SE.ADT.1524.LT.ZS, World Bank API, COL]",2025,real_country_indicators_plus_ilostat_wages_with_fallback_plus_role_benchmarks,319.063,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: COL - Colombian peso (COP),ADM - Labour Relations Records,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,881.941,Currency: 2021 PPP $,2025.0,Occupation (ISCO-08): 7. Craft and related trades workers,direct_major_group_non_usd_fallback,Currency: COL - Colombian peso (COP),LFS - Integrated Household Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Colombia,Digital Services,Digital Support Assistant,320.0,0.55,21.982,79.34543299,98.9599990844727,,"Colombia youth NEET 21.98% (World Bank API / ILOSTAT LFS, 2025)","Customer chat, commerce support, and platform assistance remain growing youth entry points.","Internet use 79.35% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 98.96% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Platform-mediated digital work sits between informal contracts and formal outsourcing.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 21.982 (2025): https://api.worldbank.org/v2/country/CO/indicator/SL.UEM.NEET.ZS?format=json | Internet 79.34543299 (2024): https://api.worldbank.org/v2/country/CO/indicator/IT.NET.USER.ZS?format=json | Youth literacy 98.9599990844727 (2024): https://api.worldbank.org/v2/country/CO/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 319.063 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 1045.679 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: 2021 PPP $, 2025) | ILOSTAT min wage 319.063 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 1045.679 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: 2021 PPP $, 2025) | Youth NEET (% of youth) = 21.98 (2025) [SL.UEM.NEET.ZS, World Bank API, COL] | Internet penetration (% of population) = 79.35 (2024) [IT.NET.USER.ZS, World Bank API, COL] | Youth literacy 15-24 (%) = 98.96 (2024) [SE.ADT.1524.LT.ZS, World Bank API, COL]",2025,real_country_indicators_plus_ilostat_wages_with_fallback_plus_role_benchmarks,319.063,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: COL - Colombian peso (COP),ADM - Labour Relations Records,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,1045.679,Currency: 2021 PPP $,2025.0,Occupation (ISCO-08): 4. Clerical support workers,direct_major_group_non_usd_fallback,Currency: COL - Colombian peso (COP),LFS - Integrated Household Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Colombia,Microenterprise,Microenterprise Operator,210.0,0.1,21.982,79.34543299,98.9599990844727,,"Colombia youth NEET 21.98% (World Bank API / ILOSTAT LFS, 2025)",Phone-first commerce and small-scale trading remain durable entry pathways for youth.,"Internet use 79.35% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 98.96% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Small-enterprise and own-account work remain heavily informal in this pathway.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 21.982 (2025): https://api.worldbank.org/v2/country/CO/indicator/SL.UEM.NEET.ZS?format=json | Internet 79.34543299 (2024): https://api.worldbank.org/v2/country/CO/indicator/IT.NET.USER.ZS?format=json | Youth literacy 98.9599990844727 (2024): https://api.worldbank.org/v2/country/CO/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 319.063 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 855.921 [Occupation (ISCO-08): 5. Service and sales workers] (Currency: 2021 PPP $, 2025) | ILOSTAT min wage 319.063 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 855.921 [Occupation (ISCO-08): 5. Service and sales workers] (Currency: 2021 PPP $, 2025) | Youth NEET (% of youth) = 21.98 (2025) [SL.UEM.NEET.ZS, World Bank API, COL] | Internet penetration (% of population) = 79.35 (2024) [IT.NET.USER.ZS, World Bank API, COL] | Youth literacy 15-24 (%) = 98.96 (2024) [SE.ADT.1524.LT.ZS, World Bank API, COL]",2025,real_country_indicators_plus_ilostat_wages_with_fallback_plus_role_benchmarks,319.063,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: COL - Colombian peso (COP),ADM - Labour Relations Records,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,855.921,Currency: 2021 PPP $,2025.0,Occupation (ISCO-08): 5. Service and sales workers,direct_major_group_non_usd_fallback,Currency: COL - Colombian peso (COP),LFS - Integrated Household Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Peru,Digital Services,Device Repair Technician,230.0,0.22,22.779,81.95705992,99.4899978637695,,"Peru youth NEET 22.78% (World Bank API / ILOSTAT LFS, 2022)",Device servicing remains a reachable urban and peri-urban entry pathway as smartphone dependence rises.,"Internet use 81.96% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.49% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Repair work is often split between informal neighborhood service and small formal shops.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 22.779 (2022): https://api.worldbank.org/v2/country/PE/indicator/SL.UEM.NEET.ZS?format=json | Internet 81.95705992 (2024): https://api.worldbank.org/v2/country/PE/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.4899978637695 (2024): https://api.worldbank.org/v2/country/PE/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 273.151 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 863.579 [Occupation (ISCO-08): 7. Craft and related trades workers] (Currency: 2021 PPP $, 2025) | ILOSTAT min wage 273.151 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 863.579 [Occupation (ISCO-08): 7. Craft and related trades workers] (Currency: 2021 PPP $, 2025) | Youth NEET (% of youth) = 22.78 (2022) [SL.UEM.NEET.ZS, World Bank API, PER] | Internet penetration (% of population) = 81.96 (2024) [IT.NET.USER.ZS, World Bank API, PER] | Youth literacy 15-24 (%) = 99.49 (2024) [SE.ADT.1524.LT.ZS, World Bank API, PER] | GDP per capita (current US$) = 8452.37 (2024) [NY.GDP.PCAP.CD, World Bank API, PER]",2024,real_country_indicators_plus_ilostat_wages_with_fallback_plus_role_benchmarks,273.151,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: PER - Nuevo sol (PEN),ADM - Labour Relations Records,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,863.579,Currency: 2021 PPP $,2025.0,Occupation (ISCO-08): 7. Craft and related trades workers,direct_major_group_non_usd_fallback,Currency: PER - Nuevo sol (PEN),"LFS - Permanent Employment Survey, National",https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Peru,Operations,Operations Data Coordinator,300.0,0.81,22.779,81.95705992,99.4899978637695,,"Peru youth NEET 22.78% (World Bank API / ILOSTAT LFS, 2022)",Admin and records support remains concentrated in urban employers and public-facing services.,"Internet use 81.96% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.49% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies","Entry clerical roles are more formal than microenterprise, but screening still excludes informal youth talent.",mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 22.779 (2022): https://api.worldbank.org/v2/country/PE/indicator/SL.UEM.NEET.ZS?format=json | Internet 81.95705992 (2024): https://api.worldbank.org/v2/country/PE/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.4899978637695 (2024): https://api.worldbank.org/v2/country/PE/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 273.151 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 1082.868 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: 2021 PPP $, 2025) | ILOSTAT min wage 273.151 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 1082.868 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: 2021 PPP $, 2025) | Youth NEET (% of youth) = 22.78 (2022) [SL.UEM.NEET.ZS, World Bank API, PER] | Internet penetration (% of population) = 81.96 (2024) [IT.NET.USER.ZS, World Bank API, PER] | Youth literacy 15-24 (%) = 99.49 (2024) [SE.ADT.1524.LT.ZS, World Bank API, PER] | GDP per capita (current US$) = 8452.37 (2024) [NY.GDP.PCAP.CD, World Bank API, PER]",2024,real_country_indicators_plus_ilostat_wages_with_fallback_plus_role_benchmarks,273.151,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: PER - Nuevo sol (PEN),ADM - Labour Relations Records,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,1082.868,Currency: 2021 PPP $,2025.0,Occupation (ISCO-08): 4. Clerical support workers,direct_major_group_non_usd_fallback,Currency: PER - Nuevo sol (PEN),"LFS - Permanent Employment Survey, National",https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Peru,Microenterprise,Microenterprise Operator,190.0,0.1,22.779,81.95705992,99.4899978637695,,"Peru youth NEET 22.78% (World Bank API / ILOSTAT LFS, 2022)",Phone-first commerce and small-scale trading remain durable entry pathways for youth.,"Internet use 81.96% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.49% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Small-enterprise and own-account work remain heavily informal in this pathway.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 22.779 (2022): https://api.worldbank.org/v2/country/PE/indicator/SL.UEM.NEET.ZS?format=json | Internet 81.95705992 (2024): https://api.worldbank.org/v2/country/PE/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.4899978637695 (2024): https://api.worldbank.org/v2/country/PE/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 273.151 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 656.541 [Occupation (ISCO-08): 5. Service and sales workers] (Currency: 2021 PPP $, 2025) | ILOSTAT min wage 273.151 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 656.541 [Occupation (ISCO-08): 5. Service and sales workers] (Currency: 2021 PPP $, 2025) | Youth NEET (% of youth) = 22.78 (2022) [SL.UEM.NEET.ZS, World Bank API, PER] | Internet penetration (% of population) = 81.96 (2024) [IT.NET.USER.ZS, World Bank API, PER] | Youth literacy 15-24 (%) = 99.49 (2024) [SE.ADT.1524.LT.ZS, World Bank API, PER] | GDP per capita (current US$) = 8452.37 (2024) [NY.GDP.PCAP.CD, World Bank API, PER]",2024,real_country_indicators_plus_ilostat_wages_with_fallback_plus_role_benchmarks,273.151,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: PER - Nuevo sol (PEN),ADM - Labour Relations Records,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,656.541,Currency: 2021 PPP $,2025.0,Occupation (ISCO-08): 5. Service and sales workers,direct_major_group_non_usd_fallback,Currency: PER - Nuevo sol (PEN),"LFS - Permanent Employment Survey, National",https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Guatemala,Business Process Outsourcing,Customer Support / BPO Agent,290.0,0.55,24.03,60.22140121,95.3600006103516,,"Guatemala youth NEET 24.03% (World Bank API / ILOSTAT LFS, 2024)",Customer support and outsourced service roles remain visible youth entry points where connectivity is adequate.,"Internet use 60.22% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 95.36% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Customer support and BPO pathways are more formal but still shaped by outsourcing and contract work.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 24.03 (2024): https://api.worldbank.org/v2/country/GT/indicator/SL.UEM.NEET.ZS?format=json | Internet 60.22140121 (2024): https://api.worldbank.org/v2/country/GT/indicator/IT.NET.USER.ZS?format=json | Youth literacy 95.3600006103516 (2024): https://api.worldbank.org/v2/country/GT/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 430.882 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 643.416 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2024) | ILOSTAT min wage 430.882 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 643.416 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2024) | Youth NEET (% of youth) = 24.03 (2024) [SL.UEM.NEET.ZS, World Bank API, GTM] | Internet penetration (% of population) = 60.22 (2024) [IT.NET.USER.ZS, World Bank API, GTM] | Youth literacy 15-24 (%) = 95.36 (2024) [SE.ADT.1524.LT.ZS, World Bank API, GTM] | GDP per capita (current US$) = 6150.03 (2024) [NY.GDP.PCAP.CD, World Bank API, GTM]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,430.882,Currency: U.S. dollars,2024.0,Type of minimum wage: Sectoral (manufacturing) | Currency: GTM - Quetzal (GTQ),OE - Official Estimates,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,643.416,Currency: U.S. dollars,2024.0,Occupation (ISCO-08): 4. Clerical support workers,direct_major_group_usd,Currency: GTM - Quetzal (GTQ) | Break in series: Methodology revised,LFS - Employment and Income Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
